05:24|5:24|If I could count precisely to sixty between two passing orange minutes on her digital clock, starting at 523am. and ending exactly as it melted into 5:24, then when she woke she would love me and not say this had been a terrible mistake.|The Tragedy of Arthur|Arthur Phillips
05:25|5.25|George's train home from New Street leaves at 5.25. On the return journey, there are rarely schoolboys.|Arthur and George|Julian Barnes
05:26|05:26|I think this is actually bump number 1,970. And the boy keeps plugging away at the same speed. There isn’t a sound from them. Not a moan. Poor them. Poor me. I look at the clock. 05:26.|101 Reykjavik|Hallgrímur Helgason
05:27|0527 h|The tempo of the Cuban barrage suddenly picked up: shells seemed to be raining down at the rate of three or four a minute. At the sound, the South African officers looked up from their maps and discussion. Boerson checked his watch: 0527 hours. A little early, he thought, but the Cubans probably plan to give us one hell of a pasting before they attack. Wonderful.|Vortex|Larry Bond
05:28|five-twenty-eight|I pulled into the Aoyama supermarket parking garage at five-twenty-eight. The sky to the east was getting light. I entered the store carrying my bag. Almost no one was in the place. A young clerk in a striped uniform sat reading a magazine; a woman of indeterminate age was buying a cartload of cans and instant food. I turned past the liquor display and went straight to the snack bar.|Hard Boiled Wonderland and the End of the World |Haruki Murakami 
05:29|twenty-nine minutes past five|It was twenty-nine minutes past five, according to the red devilish numbers on the alarm clock, and she was being broken into.|The Brightest Star in the Sky|Marian Keyes
05:30|half-past five|For instance, it is half-past five in the summer morning. Young Chase's narrow bachelor bed has evidently been slept in, for it is rumpled in that barely disturbed way which can never be counterfeited. His jug's empty and there's grey water in the basin, cleanly boy. The window is open, admitting the salubrious sea-breeze. He doesn't smoke anyway. What an innocent room it is.|An Insular Possession|Timothy Mo
05:30|half-past five|Gideon has been most unlike Gideon. As Walter Eastman is preoccupied himself, he has not had time, or more to the point, inclination, to notice aberrant behaviour. For instance, it is half-past five in the summer morning. Young Chase's narrow bachelor bed has evidently been slept in, for it is rumpled in that barely disturbed way which can never be counterfeited. His jug's empty and there's grey water in the basin, cleanly boy. The window is open, admitting the salubrious sea-breeze. He doesn't smoke anyway. What an innocent room it is.|An Insular Possession |Timothy Mo 
05:30|half-past five|It was by this time half-past five, and the sun was on the point of rising; but I found the kitchen still dark and silent. … The stillness of early morning slumbered everywhere .. the carriage horses stamped from time to time in their closed stables: all else was still.|Jane Eyre |Charlotte Brontë
05:30|five-thirty|On the day they were going to kill him, Santiago Nasar got up at five-thirty in the morning to wait for the boat the bishop was coming on.|Chronicle of a Death Foretold |Gabriel García Márquez 
05:31|5:31|5:31 - Mank on phone to lawyer: 'Jesus, I think we gotta go in there and get those ballots! Impound 'em! Every damn one!'|Fear and Loathing: On the Campaign Trail '72|Hunter S Thompson
05:32|5.32|By 05.32 the driver had come back from a corner shop with a six-pack of Coke, a bottle of Jack Daniels, some sachets of breakfast milk, an armful of stale cakes and a carton of Zhongncmhai cigarettes. The doors slammed shut and the van moved off.|Rare Earth|Paul Mason
05:33|5.33|The next few stills showed them moving along the corridor, stopping at Hansen's door, the door opening although Hansen was out of view, and then, again, a blank corridor. The last two pictures were marked 05.33 and showed the same pair in the corridor, and then standing at the elevator, and then gone.|Revelation|Bill Napier
05:34|five-thirty-four|"I asked ""What time is sunrise?”' A second's silence while the crestfallen Bush absorbed his rebuke, and then another voice answered: ‘Five-thirty-four, sir.'"|The Commodore|C.S. Forester
05:35|5:35|5:35 - All phones ringing now, the swing shift has shot the gap - now the others are waking up.|Fear and Loathing: On the Campaign Trail '72|Hunter S Thompson
05:35|twenty-five before six|I squinted at the clock. 'It says twenty-five before six,' I said and rolled away from him.|the dice man |Luke Rhinehart 
05:36|5.36|She drank a bottle of Jack Daniels. When she woke at 05.36 she had wiped the previous evening|The Fowler Family Business|Jonathan Meades
05:37|5:37|Richard glanced at the clock on the microwave - 5:37 - almost twelve hours, almost one half-day since he'd dialed 911.|This Book Will Save Your Life|AM Homes
05:38|5.38 a.m.|Kovac,’ said Johnny sleepily. It was very rare for the quantum computer and not Sol to wake him up. ‘What’s going on? What time is it?’ ‘Good morning, Johnny,’ said the ship. ‘It is 5.38 a.m.’ ‘What?’ said Johnny. ‘It’s Saturday.’ ‘I told you he wouldn’t like it,’ said Sol, presumably to Kovac. ‘It’s hardly a matter of likes or dislikes,’ said the computer. ‘I have information I deem important enough to pass on at the earliest opportunity – whatever time it is.’|Johnny Mackintosh: Battle for Earth |Keith Mansfield 
05:39|twenty-one minutes to six|George took his phone from the dressing table. 'The nightmare beat the alarm by just over an hour,' he said. 'It's twenty-one minutes to six.' 'Let me catch some more sleep,' she said groggily. 'And let me bath and make you some breakfast.' 'That's music to my ears. Don't forget that I'm three-in-one. I'll need to take some of your delicious cooking to work.' 'How can I forget that there are four of us now?'|The E Utopia Project|Kudakwashe Muzira
05:40|twenty minutes to six|Twenty minutes to six. 'Rob's boys were already on the platform, barrows ready. The only thing that ever dared to be late around here was the train. Rob's boys were in fact Bill Bing, thirty, sucking a Woodbine, and Arthur, sixty, half dead.|The Peculiar Memories of Thomas Penman|Bruce Robinson
05:41|0541 h|At 0541 he had spoken by VHF to the Captain of Ocean Mammoth who said that his ship was aground and that the DF bearing of the Agulhas radio beacon from the ship was 268Â°.|Death of a Supertanker|Antony Trew
05:42|eighteen minutes to six|At eighteen minutes to six, they blew the wall, and even then, it was almost too late.|A Gentleman's Game|Greg Rucka
05:43|5.43|5.43 - Mank on phone to 'Mary' in Washington; 'It now appears quite clear that we'll lead the state - without the 21st.'|Fear and Loathing: On the Campaign Trail '72|Hunter S. Thompson
05:44|0544 h|And what time, again, did the defendent actually say these words?' 'That would have been - you can see the time on the film tape on the frame where you've stopped it. 0544 hours.'|Invasion of Privacy|Perri O'Shaughnessy
05:45|5:45|At 5:45 a power-transformer on a pole beside the abandoned Tracker Brothers’ Truck Depot exploded in a flash of purple light, spraying twisted chunks of metal onto the shingled roof.|IT|Stephen King
05:46|5.46am|Herbert could feel nothing. He wrote a legal-sounding phrase to the effect that the sentence had been carried out at 5.46am, adding, 'without a snag'. The burial party had cursed him quietly as they'd hacked at the thick roots and tight soil.|A Whispered Name|William Brodrick
05:47|forty-seven minutes past five|His eyelids pried open. The bedside lamp was lit. Rue hovered over him, flicking her finger at his earlobe. What the hell? The clock said it was forty-seven minutes past five. Before dawn. On a Sunday.|Christmas Coverup|Cassie Miles
05:48|twelve minutes to six|A Bacardi mirror with fogged glass hangs above the backbar next to a St. Pauli Girl clock, the clock's hands frozen at twelve minutes to six|Northwest Corner|John Burnham Schwartz
05:49|eleven minutes to six|He looked at his watch. It was eleven minutes to six. After a moment he idly drew the center drawer of the desk out over his lap.|Everything That Rises Must Converge|Flannery O'Connor
05:50|ten minutes to six|"NOW IT WAS ten minutes to six. ""If You Leave Now, Mr. Lipvig, You Will Be Just In Time For The Race,"" the golem rumbled from the corner."S|Going Postal|Terry Pratchett
05:50|ten minutes to six|Now she glanced quickly at the clock. The time was ten minutes to six. 'Land sakes!' she exclaimed. 'I should say you was! What in the world got you up so early? Ain't sick, are you?' 'No,' replied the captain wearily. 'I ain't sick. I didn't sleep very well last night, that's all.'|Cy Whittaker's Place|Joseph Crosby Lincoln
05:50|ten minutes to six|He paced the wooden boards and looked again, ten minutes to six. Then he stopped suddenly. Along that gleaming stretch of private road came a car, driven at a rapid pace. Prince Shan stood and watched it, and as he watched, it seemed almost as though the hidden sun had caught his face and transfigured it.|The Great Prince Shan|E. Phillips Oppenheim
05:51|nine minutes to six|It was nine minutes to six o'clock and an hour before dawn. The brigade was not due to move today, and so, just as they did every other day, along with every British corps in the field, the four battalions stood to arms in case of attack. Each company paraded and then marched to form with its battalion at its alarm post. The time just before dawn was when men felt low in spirits and drowsy, making it a good time for the enemy to attack.|Whose Business is to Die|Adrian Goldsworthy
05:52|5.52am|At 5.52am paramedics from the St. Petersburg Fire Department and SunStar Medic One ambulance service responded to a medical emergency call at 12201 Ninth Street North, St. Petersburg, apartment 2210.|Silent Witness|Mark Fuhrman
05:53|seven minutes to six|The gate log showed he'd signed out at seven minutes to six that morning, slightly earlier than usual. Because they were conscientious employees, the spaceport immediately called the police and sent someone around to Gemma Tivon.|Fallen Dragon|Peter F. Hamilton
05:54|5:54|'Welcome back, sir.' Heskan smiled at a man whose name he could not recall and remarked good-naturedly, 'I see they have you working graveyards.' It was 05:54 and the graveyard shift would soon come off rotation, replaced by the daytime crew.|Loyalty to the Cause|Britt Ringel
05:54|six minutes to six|This morning, the sun came up at six minutes to six. There was already heavy early-morning rush-hour traffic on the Majesta Bridge. Meyer was driving. Carella was riding shotgun.|Merely Hate|Ed McBain
05:54|six minutes to six|It was six minutes to six.|Thud!|Terry Pratchett
05:55|5.55am|It was 5.55am and raining hard when I pedalled up to the bike stand just outside the forecourt of the station and dashed inside. I raced past the bookstall, where all the placards of the Yorkshire Post (a morning paper) read 'York Horror', but also 'Terrific February Gales at Coast'.|The Lost Luggage Porter|Andrew Martin
05:56|four minutes to six|"He pulled out his own. The officer with the chipped nose went over to borrow the watch of General Feraud. They bent their heads over them for a time. 'That's it. At four minutes to six by yours. "|A Set of Six|Joseph Conrad
05:57|three minutes to six|He drank his coffee and ate his rolls with an excellent appetite, and then he glanced at his chronometer. It was three minutes to six:time he went across to the barge.|The Red Cross Barge|Marie Belloc Lowndes
05:58|5.58 a.m.|Annika Giannini woke with a start. She saw that it was 5.58 a.m.|The Girl who Kicked the Hornet's Nest|Stieg Larsson
05:59|one minute to six|Frankston glanced at his wristchrono. It was one minute to six. 'In about a minute,' he thought, 'Ross will say something about going out to water his geraniums.' The wristchrono ticked fifty-nine times. 'I think I'll go out and water my geraniums,' said Ross.|Homesick|Lyn Venable
06:00|six o’clock|‘What’s the time?’ I ask, and telling him so that he knows, ‘My mother likes “peace and quiet” to sleep late on Saturday mornings.’ ‘She does, does she? It’s six o’clock. I couldn’t sleep,’ he says wearily, like an afterthought, as if it’s what he expects. ‘Why are you up so early?’ ‘I woke up and needed my panda. I can’t find him.’ ‘Where do you think he can be?’ His face changes and he smiles again, bending down to look under the table and behind the curtain. But he isn’t clowning or teasing. He’s in earnest.|The Saints |Patsy Hickman 
06:00|at six|But every morning, even if there's been a nighttime session and he has only slept two hours, he gets up at six and reads his paper while he drinks a strong cup of coffee. In this way Papa constructs himself every day.|The Elegance of the Hedgehog |Muriel Barbery 
06:00|at six a.m.|I had risen half-an-hour before her entrance, and had washed my face, and put on my clothes by the light of a half-moon just setting, whose rays streamed through the narrow window near my crib. I was to leave Gateshead that day by a coach which passed the lodge gates at six a.m.|Jane Eyre|Charlotte Brontë
06:00|six |Lying awake in my attic room, i hear a clock strike six downstairs. It was fairly light and people were beginning to walk up and down the stairs...- i heard the clock strike eight downstairs before i rose and got dressed... I looked up - the clock tower of our saviour's showed ten.|Hunger |Knut Hamsun 
06:00|six o'clock|On the 15th of September 1840, about six o'clock in the morning, the Ville-de-Montereau, ready to depart, pouring out great whirls of smoke by the quai Saint-Bernard.|L'Education sentimentale |Gustave Flaubert 
06:00|6.00 A.M.|Rise from bed ............... . 6.00 A.M.|The Great Gatsby |F. Scott Fitzgerald 
06:00|six |The ball went on for a long time, until six in the morning; all were exhausted and wishing they had been in bed for at least three hours; but to leave early was like proclaiming the party a failure and offending the host and hostess who had taken such a lot of trouble, poor dears.|The Leopard |Giuseppe Tomasi di Lampedusa 
06:01|shortly after six|He remained awake in bed until 4 a.m. Then he fell asleep, but he woke up again shortly after six.|Colourless|Haruki Murakami
06:01|6:01|In the image, he was looking straight up at the camera, holding a disposable cup in his hand. The time signature on the bottom right corner of the screen said that it was 06:01 on the same morning the two of them had come to the convent.|The Passage|Justin Cronin
06:02|6.02|Bimingham New Street 5.25. Walsall 5.55. This train does not stop at Birchills, for reasons George has never been able to ascertain. Then it is Bloxwich 6.02, Wyrley & Churchbridge 6.09. At 6.10 he nods to Mr Merriman the stationmaster.|Arthur and George|Julian Barnes
06:02|two minutes past six|Not two minutes past six. No. Nobody sleeps in, we're not a holiday camp. Now. I have more telephone calls to make.'|The Bone Clocks|David Mitchell
06:03|three minutes after six|I mean three minutes after six.' He laughed as he kept turning the dial. 'I remember once, a lad in Galway who didn't understand that. At midnight he set the timer to go off at one minute after twelve, in what he thought would be the afternoon.|Cathedral|Nelson DeMille
06:03|6:03 A.M.|JULY 24, 6:03 A.M. The laundry was warm, the rafters were firm, and Michael Holtzapfel jumped from the chair as if it were a cliff.|The Book Thief|Markus Zusak
06:04|four minutes past six|It was four minutes past six in the morning. She shivered. She waited. She stretched because she had been sat in her car for three and a half hours before the milk float had turned into the street.|Heart of Danger|Gerald Seymour
06:05|five minutes past six|A second man went in and found the shop empty, as he thought, at five minutes past six. That puts the time at between 5:30 and 6:05.|The ABC Murders|Agatha Christie
06:06|6:06|At 6:06, every toilet on Merit Street suddenly exploded in a geyser of shit and raw sewage as some unimaginable reversal took place in the pipes which fed the holding tanks of the new waste-treatment plant in the Barrens.|IT|Stephen King
06:07|6:07|A family burned to death in a house-fire in Kreuzberg, a stabbing outside a bar in Wedding, a woman beaten to death in Spandau. The record of March's' own disrupted morning was last on the list: 06:07 [O] (that meant notification had come from the Orpo) 1H Havel/March.|Fatherland|Robert Harris
06:08|six oh-eight a.m.|At six oh-eight a.m. two men wearing ragged trench coats approached the Casino. The shorter of the men burst into flames.|Magic Bleeds|Ilona Andrews
06:09|6:09 a.m.|_6:09 a.m._ Annabel Reade listens to the alarm under her pillow. In the dim light of the bedroom she sees the paging signal blinking softly on the computer screen. Jasper is calling her, tapping out the opening lines of her favorite book, _Animal Farm_.|Running Wild|J. G. Ballard
06:10|ten past six|The bus left the station at ten past six - and she sat proud, like an accustomed traveller, apart from her father, John Henry, and Berenice. But after a while a serious doubt came in her, which even the answers of the bus-driver could not quite satisfy.|The Member of the Wedding|Carson McCullers
06:11|6:11|This was at 06:11 and three minutes later I saw the front door of Sorgenicht's house open and a figure show up against the light inside. I had the engine running by the time he'd shut the door and I was rolling the Mercedes with the headlights on as he walked out of sight beyond the building at the end of the street.|Quiller Solitaire|Adam Hall
06:12|6:12 a.m.|I was sleepless, my nerves barbwired, when Boney pulled in to the driveway at 6:12 a.m. I said nothing as she walked toward me, bearing two Styrofoam cups.|Gone Girl|Gillian Flynn
06:12|twelve minutes past six|The old Seth Thomas clock on Miss Corrie's mantel that probably had ticked away at least a century said twelve minutes past six, and it was still dark outside. A current of warm air had descended on the mountain during the night and thick fog clung to the landscape.|The Angel and the Jabberwocky Murders|Mignon F. Ballard
06:13|06:13|It's 06:13 .........Ma says I ought to be wrapped up in Rug already, Old Nick might possibly come.|Room |Emma Donoghue 
06:13|6:13 A.M.|The clock on the wall said 6:13 A.M. I ran a hand over my mouth, a lingering bitterness on my tongue. I whipped my head around, confirmed that I was alone.|John Dies at the End|David Wong
06:13|6:13|As a light drizzle fell from the grey sky at 06:13 three Renault minivans with darkened windows came down a side street, heading for the mosque.|State of Attack|Gary Haynes
06:14|6:14|Virtual curtains mirrored her movement, sliding across the screen and dimming the room lighting. The red numbers 06:14 faded but still showed in the top right hand corner. The colony would be rousing.|Mother Moon|Bob Goddard
06:15|6.15|Dumbbell exercise and wall-scaling ..... . 6.15-6.30|The Great Gatsby |F. Scott Fitzgerald 
06:15|quarter past six|Father expected his shaving-water to be ready at a quarter past six. Just seven minutes late, Dorothy took the can upstairs and knocked at her father's door.|A Clergyman's Daughter|George Orwell
06:15|6.15 am.|It was 6.15 am. Just starting to get light. A small knot of older teenagers were leaning against a nearby wall. They looked as though they had been out all night.Two of the guys stared at us. Their eyes hard and threatening.|Girl Missing|Sophie McKenzie
06:15|6.15 am.|It was 6.15 am. Just starting to get light. A small knot of older teenagers were leaning against a nearby wall. They looked as though they had been out all night.Two of the guys stared at us. Their eyes hard and threatening.|Girl Missing |Sophie McKenzie 
06:16|6:16|And, as they boarded the 06:16 to Mittelsteine, Erika toyed with the notion that although every metre of this journey took her further from her mother it would also bring her closer to the possibility of seeing Max again and the blossoming of their new little family.|Fifteen Words|Monika Jephcott Thomas
06:17|six-seventeen|Dizzy, come on.' He turned slowly, coaxing the animal down on to the pillow. The clock read six-seventeen. A second cat, Miles, purred on contentedly from the patch in the covers where Resnick's legs had made a deep V.|Lonely Hearts|John Harvey
06:18|eighteen minutes past six|Ernest Wilkins woke to the clamour of the alarm. He had been thirty years away, reliving the spat between Five and Six over the surveillance operation on Peter Kroger's place. Damn good operation, the more so because Six had wanted in and had been seen off. None of their business. It was eighteen minutes past six.|The Journeyman Tailor|Gerald Seymour
06:19|6.19 am|6.19 am, 8th June 2004, the jet of your pupil set in the gold of your eye.|Venus|Carol Ann Duffy
06:20|6:20 a.m.|It was 6:20 a.m., and my parents and I were standing, stunned and haf-awake, in the parking lot of a Howard Johnson's in Iowa.|Soon I Will Be Invincible|Austin Grossman
06:21|twenty-one past six|The whipped mules dragged the wagon on through a flooded branch that submerged thirty yards of the road and stood up around the bushes and tree-trunks on either side so that they had no rootage, and I watched where and how deep the wheels went while I idled the motor and lighted Gudger's and my own cigarette. It was twenty-one past six.|Let Us Now Praise Famous Men|James Agee & Walker Evans
06:22|a quarter past six. Just seven minutes late|Father expected his shaving-water to be ready at a quarter past six. Just seven minutes late, Dorothy took the can upstairs and knocked at her father's door.|A Clergyman's Daughter|George Orwell
06:23|twenty-three minutes past six|It was twenty-three minutes past six. He actually thought about driving round and round Islington, with the radio on, shouting at it.|It Had to Be You|David Nobbs
06:24|6:24|Eventually I track the phone down by the green light on top. Notice that the time display reads 06:24 before I answer. It's Mum. 'Hi,' I say.|Simply Heaven|Serena Mackesy
06:25|6.25|Simon is happy to travel scum class when he's on his own and even sometimes deliberately aims for the 6.25. But today the .25 is delayed to 6.44.|The Deaths|Mark Lawson
06:25|six-twenty-five|"Still, it's your consciousness that's created it. Not somethin' just anyone could do. Others could be wanderin' around forever in who-knows-what contradictory chaos of a world. You're different. You seem t'be the immortal type."" ""When's the turnover into that world going to take place?"" asked the chubby girl. The Professor looked at his watch. I looked at my watch. Six-twenty-five. Well past daybreak. Morning papers delivered. ""According t'my estimates, in another twenty-nine hours and thirty-five minutes,"" said the Professor. ""Plus or minus forty-five minutes. I set it at twelve noon for easy reference. Noon tomorrow."|Hard Boiled Wonderland and the End of the World |Haruki Murakami 
06:26|0626 h|No lights were on in the master bedroom at this time but it is noted that the official time of sunrise for this date is 0626 hours. Victim is quite clear that sufficient light was entering via the large picture window to allow good visibility.|Roulette|Don & Linda Pendleton
06:27|06:27|06:27:52 by the chip in her optic nerve; Case had been following her progress through Villa Straylight for over an hour, letting the endorphin analogue she'd taken blot out his hangover.|Neuromancer |William Gibson 
06:27|0627 hours|Early in the morning, late in the century, Cricklewood Broadway. At 0627 hours on January 1, 1975, Alfred Archibald Jones was dressed in corduroy and sat in a fume-filled Cavalier Musketeer Estate, facedown on the steering wheel, hoping the judgment would not be too heavy upon him.|White Teeth |Zadie Smith 
06:28|6.28|I beg to report the following. 1. At 06.28 yesterday, I was ordered to attend the recovery of a body from the Havel.|Fatherland|Robert Harris
06:29|a minute short of six-thirty|I sat up. There was a rug over me. I threw that off and got my feet on the floor. I scowled at a clock. The clock said a minute short of six-thirty.|The Big Sleep|Raymond Chandler
06:30|6.30 am.|Inside now MJ ordered. She pushed the three of us into the hotel room, thern shut the soor. I glanced at the clock by the bed. 6.30 am. Why were they waking Mum and Dad up this early?|Girl Missing |Sophie McKenzie 
06:30|six-thirty|"Daniel and the FBI men listened to the sounds of his mother waking up his father. Daniel still held the door-knob. He was ready to close the door the second he was told to.""What time is it?"" said his father in a drugged voice. ""Oh my God, it's six-thirty,"" his mother said."|The Book of Daniel|E.L. Doctorow
06:30|six-thirty|"It was six-thirty. When the baby's cry came, they could not pick it out, and Sam, eagerly thrusting his face amongst their ears, said, ""Listen, there, there, that's the new baby."" He was red with delight and success."|The Man Who Loved Children |Christina Stead 
06:30|six-thirty|It was very cold sitting in the truck and after a while he got out and walked around and flailed at himself with his arms and stamped his boots. Then he got back in the truck. The bar clock said six-thirty...By eight-thirty he’d decided that it that was it would take to make the cab arrive then that’s what he would do and he started the engine.|Cities of the Plain|Cormac McCarthy 
06:30|half-past six|Nervously she jumped up and listened; the house itself was as still as ever; the footsteps had retreated. Through her wide-open window the brilliant rays of the morning sun were flooding her room with light. She looked up at the clock; it was half-past six—too early for any of the household to be already astir.|The Scarlet Pimpernel |Baroness Orczy 
06:30|six-thirty|Six-thirty was clearly a preposterous time and he, the client, obviously hadn't meant it seriously. A civilised six-thirty for twelve noon was almost certainly what he had in mind, and if he wanted to cut up rough about it, Dirk would have no option but to start handing out some serious statistics. Nobody got murdered before lunch. But nobody. People weren't up to it. You needed a good lunch to get both the blood-sugar and blood-lust levels up. Dirk had the figures to prove it.|The Long Dark Tea-time of the Soul |Douglas Adams 
06:30|6.30|Sometimes they were hooded carts, sometimes they were just open carts, with planks for seats, on which sat twelve cloaked and bonneted women, six a side, squeezed together, for the interminable journey. As late as 1914 I knew the carrier of Croydon-cum-Clopton, twelve miles from Cambridge; his cart started at 6.30 in the morning and got back at about ten at night. Though he was not old, he could neither read nor write; but he took commissions all along the road - a packet of needles for Mrs. This, and a new teapot for Mrs. That - and delivered them all correctly on the way back.|Period Piece |Gwen Raverat 
06:31|6:31|It was now 06:31 and still dark, but the lower ranks who were saddled with the daily task of lighting fires, fetching and heating water and preparing food would soon be up and moving around.|Earth-Thunder|Patrick Tilley
06:32|twenty-eight minutes to seven|The familiar radium numerals on my left wrist confirmed the clock tower. It was twenty-eight minutes to seven. I seemed to be filling a set of loud maroon pajamas which were certainly not mine. My vis-a-vis was wearing a little number in yellow.|Too Like the Lightning|Dana Chambers
06:33|6.33 a.m.|Woke 6.33 a.m. Last session with Anderson. He made it plain he's seen enough of me, and from now on I'm better alone. To sleep 8:00? (These count-downs terrify me.) He paused, then added: Goodbye, Eniwetok.|The Voices of Time |JG Ballard 
06:34|6:34|The clock says it's 06:34 so I definitely need at least another week of sleep, but apparently my body has decided it doesn't want to go through any more dreams like that so it actively refuses to go back under.|His Other Life|Beth Thomas
06:34|6.34|If Haglund had gone to ground for the night, they were probably taking it in turns to sleep, and she didn't want to risk waking him. She would receive a message if anything occurred. Instead she found a Swedish music channel to help her stay awake. Although she stopped at a petrol station to use the toilet and buy a soft drink, it was only 06.34 when she arrived in Ystad.|The Hunting Dogs|Jorn Lier Horst
06:34|6.34|It's really down to what's allowed and what isn't, continued the pilot's train of thought - and as trains of thought go, this one's the Sundays-only 06.34 service from Llanelli, stopping at all stations to Neath; because if the pilot had enough brain to half-fill the cap of the average biro, he'd still be cruising at sixty thousand feet, with the intercom switched firmly off - and this has got to be something that isn't.|Here Comes the Sun|Tom Holt
06:35|twenty-five minutes to seven|My watch lay on the dressing-table close by; glancing at it, I saw that the time was twenty-five minutes to seven. I had been told that the family breakfasted at nine, so I had nearly two-and-a-half hours of leisure. Of course, I would go out, and enjoy the freshness of the morning.|Ravensdene Court|J.S. Fletcher
06:35|6:35|My radio-alarm glowed 06:35 in numerals of Mekon green; 150 minutes of life left, that was all.|Black Swan Green|David Mitchell
06:36|6:36|'Uh, we got a call, at, ummm 06:36, and I sent Eight up on it. He got there, and thinks we should, uh, probably have you come up and take a look.' Her voice seemed to be about an octave higher than usual. 'Eight' referred to Nation County Sheriff's Car Eight, the radio call sign of Tom Borman, a newish deputy with about two years' service.|Code 61|Donald Harstad
06:36|6:36|Kaldren pursues me like luminescent shadow. He has chalked up on the gateway '96,688,365,498,702'. Should confuse the mail man. Woke 9:05. To sleep 6:36.|The Voices of Time |JG Ballard 
06:37|6.37am|The dashboard clock said 6.37am Town frowned, and checked his wristwatch, which blinked that it was 1.58pm. Great, he thought. I was either up on that tree for eight hours, or for minus a minute.|American Gods|Neil Gaiman
06:38|6.38am.|The clock on the dashboard said it was 6.38am. He left the keys in the car, and walked toward the tree.|American Gods|Neil Gaiman
06:39|0639 h|He fired another torpedo at 0639 hours from a distance of 500 metres. Again it missed its intended target, but exploded seven minutes later. The torpedoes would only detonate on impact with a solid object.|Goldfinder|Keith Jessop & Neil Hanson
06:40|six-forty|Claire drove me to the office, where at six-forty I was not surprised to see my Lexus parked among several other imports. The lot was never empty. We had people who slept at the office.|The Street Lawyer|John Grisham
06:40|twenty to seven|At eleven o'clock the phone rang, and still the figure did not respond, any more than it has responded when the phone had rung at twenty-five to seven in the morning, and again at twenty to seven|The Long Dark Tea-Time of the Soul|Douglas Adams
06:41|nineteen minutes to seven|A car drove past at a crawl, its driver eyeing her curiously through the slow-moving windscreen wipers, and she pretended to rummage for something in her pocket, trying to look like a normal person, on her way to a normal day. It was nineteen minutes to seven. She heard a familiar voice, carrying towards her on the wind.|The Horse Dancer|Jojo Moyes
06:42|6:42|It was 06:42 and he'd just finished his solo morning workout: three circuits of Ring 7 â€“ the second-longest ring in the hab-disk â€“ followed by a half hour pushing and pulling against resistance channels in the gym.|Marine Cadet|Tim C. Taylor
06:43|6.43am.|To London on the 6.43am. Jessica is back from her holiday. Things are looking up, she called me Chris, instead of Minister, when we talked on the phone this afternoon.|A View From the Foothills|Chris Mullin
06:44|6.44|Simon is happy to travel scum class when he's on his own and even sometimes deliberately aims for the 6.25. But today the .25 is delayed to 6.44.|The Deaths|Mark Lawson
06:45|quarter to seven|As the clock pointed to a quarter to seven, the dog woke and shook himself. After waiting in vain for the footman, who was accustomed to let him out, the animal wandered restlessly from one closed door to another on the ground floor; and, returning to his mat in great perplexity, appealed to the sleeping family, with a long and melancholy howl.'|No Name |Wilkie Collins 
06:45|quarter to seven|"He was still hurriedly thinking all this through, unable to decide to get out of the bed, when the clock struck quarter to seven. There was a cautious knock at the door near his head. ""Gregor"", somebody called - it was his mother - ""it's quarter to seven. Didn't you want to go somewhere?"""|Metamorphosis|Franz Kafka 
06:46|one minute after the quarter to seven|At one minute after the quarter to seven I heard the rattle of the cans outside. I opened the front door, and there was my man, singling out my cans from a bunch he carried and whistling through his teeth.|The Thirty-Nine Steps|John Buchan
06:46|one minute after the quarter to seven|Then I hung about in the hall waiting for the milkman. That was the worst part of the business, for I was fairly choking to get out of doors. Six-thirty passed, then six-forty, but still he did not come. The fool had chosen this day of all days to be late. At one minute after the quarter to seven I heard the rattle of the cans outside. I opened the front door, and there was my man, singling out my cans from a bunch he carried and whistling through his teeth. He jumped a bit at the sight of me.|The Thirty-Nine Steps |John Buchan 
06:47|6:47|I checked Baby-G and the Thuraya: 06:47 and no signal. I pulled up the antenna and pointed it at the entrance. 'You up for it?' He stood, without a flicker of fear.|Deep Black|Andy McNab
06:48|6:48|'Yes, it does. Private Trujillo, I mark the time as 06:48 hours. Good luck. Go.'|The Amazon Legion|Tom Kratman
06:49|6:49|Night ends, 6:49. Meet in the coffee shop at 7:30; press conference at 10:00.|Fear and Loathing: On the Campaign Trail '72|Hunter S. Thompson
06:50|six-fifty|Will, my fiancé, was coming from Boston on the six-fifty train - the dawn train, the only train that still stopped in the small Ohio city where I lived.|Pretty Ice|Mary Robison
06:51|nine minutes to seven|She scrambled two eggs and stuffed them into a croissant, wolfed it down with a fruit smoothie while standing next to the stove, rushed off to brush her teeth, grabbed a couple of vitamins, and headed out of the house at nine minutes to seven.|Arcane Wisdome|Chelsea Quinn Yarbro
06:52|6.52|Having lied to Mum, I realised that my only option was to take the 06.52 to London as if I hadn't been dismissed at all.|The Hunger and the Howling of Killian Lone|Will Storr
06:53|7 minutes before seven|So that was the key to asking my questions, to wait exactly 77 minutes before seven minutes to seven and I would then get my answer.|The Quarter Moon|Stephanie Hudson
06:54|six minutes before seven|And to see if maybe â€“ just maybe â€“ she might have answered him, even though it was now six minutes before seven in the morning. He figured she was still in Dylanâ€™s bed, probably going on for round seven (knowing Dylan), and there wasnâ€™t a chance in hell that she would...wait, what?|Her Billionaires|Julia Kent
